,OBJECTID_1,OBJECTID,PLOT,Exposure,SITE,GPS,GPS_ID,water_depth,SCH_p,SCH_D,TYP_P,TYP_D,ORG_DEP,LATITUDE,LONGITUDE,Slope,tot_Slope,avg_slope,Fetch_projected,REI_projected,lake_huron,NLCD,Euc_d,Cost_d,cost_sug,Cost_avg,water_depth1,F2013_NCMP_MI_Huron_46084b2c_BareEarth_1mGrid,new_slope,be_stmarys_01,be_stmarys_02_1_,be_stmarys_03,be_stmarys_04,be_stmarys_05,be_stmarys_06,be_stmarys_078,slope_rise_run,slope_riseRun1,slope_rise_run_1,slope_riseRun1_1,small_cost,cost_small,Field,slope_USE,Field1,inside1_small_backwards,F1,site_id,crew_name,date,year,transect_num,point_num,bottom_vis,substrate_type,org_depth_cm,
265,265,268,2,Unexposed,SIEC,Gray,106,25,0,0,1,31,15,46.301185,-84.205519,-0.5,-0.93333,-0.25,207.4380035,868.6532593,15,95,731.071228,799.4436646,1278480.25,1319631,175.4600067,-0.0025,0.068926103,NA,NA,NA,NA,NA,NA,NA,NA,0.069035448,NA,0.069035448,54.00952911,31.31007385,NA,0.069035448,NA,,,,,,,,,,,,185.2637177
266,266,269,1,Unexposed,SIEC,Gray,107,20,0,0,1,21,47,46.301238,-84.205622,3,-0.933333333,-0.25,207.4380035,868.6532593,15,95,731.071228,799.4436646,1278480.25,1319631,175.4700012,-0.0025,0.068926103,NA,NA,NA,NA,NA,NA,NA,NA,0.069035448,NA,0.069035448,58.89815521,36.85488892,NA,0.069035448,NA,,,,,,,,,,,,185.243866
267,267,270,1,Unexposed,SIEN,Gray,108,50,0,0,1,8,29,46.301394,-84.205313,0,-0.8,-0.7,191.9830017,797.9469604,15,11,731.071228,799.4436646,1278169.125,1252903.375,176.8399963,-0.007,0.068926103,NA,NA,NA,NA,NA,NA,NA,NA,0.103709728,NA,0.103709728,38.37372208,28.1429615,NA,0.103709728,NA,,,,,,,,,,,,185.2319946
268,268,271,2,Unexposed,SIEN,Gray,109,45,0,0,1,21,16,46.301349,-84.205189,0.5,-0.8,-0.7,191.9830017,797.9469604,15,11,731.071228,799.4436646,1268572.25,1249293.982,176.7400055,-0.007,0.10334,NA,NA,NA,NA,NA,NA,NA,NA,0.103709728,NA,0.103709728,38.37372208,21.48040962,NA,0.103709728,NA,,,,,,,,,,,,185.2246704
269,269,272,3,Unexposed,SIEN,Gray,110,20,0,0,1,31,24,46.301292,-84.205097,2.5,-0.8,-0.7,191.9830017,797.9469604,15,11,877.2854614,785.7373657,1259256.75,1246080.938,176.1000061,-0.007,0.10334,NA,NA,NA,NA,NA,NA,NA,NA,0.103709728,NA,0.103709728,24.42884445,15.43140125,NA,0.103709728,NA,,,,,,,,,,,,185.2246704
270,270,273,4,Unexposed,SIEN,Gray,111,57,0,0,0,0,15,46.301244,-84.205011,-3.7,-0.8,-0.7,207.4380035,868.6532593,15,95,877.2854614,785.7373657,1259256.75,1243445.775,175.9400024,-0.007,0.133431002,NA,NA,NA,NA,NA,NA,NA,NA,0.134228334,NA,0.134228334,24.42884445,15.43140125,NA,0.134228334,NA,,,,,,,,,,,,185.2129669
271,271,274,5,Unexposed,SIEN,Gray,112,72,0,0,0,0,14,46.301196,-84.204881,-1.5,-0.8,-0.7,322.0880127,1400.36499,15,11,877.2854614,785.7373657,1250233.5,1239493.031,175.6600037,-0.007,0.445360988,NA,NA,NA,NA,NA,NA,NA,NA,0.477346867,NA,0.477346867,13.20480824,8.47410202,NA,0.477346867,NA,,,,,,,,,,,,234.5187531
272,272,275,6,Unexposed,SIEN,Gray,113,76,0,0,0,0,10,46.30115,-84.204804,-0.4,-0.8,-0.7,322.0880127,1400.36499,15,11,877.2854614,773.3545532,1241514.375,1235912.875,175.6199951,-0.007,0.445360988,NA,NA,NA,NA,NA,NA,NA,NA,0.477346867,NA,0.477346867,1.071659565,8.47410202,NA,0.477346867,NA,,,,,,,,,,,,223.3935394
273,273,276,7,Unexposed,SIEN,Gray,114,89,0,0,0,0,11,46.301092,-84.204707,-1.3,-0.8,-0.7,322.0880127,1400.36499,13,11,877.2854614,773.3545532,1233112.125,1233112.125,175.6199951,-0.007,0.445360988,NA,NA,NA,NA,NA,NA,NA,NA,0.477346867,NA,0.477346867,1.071659565,3.064819813,NA,0.477346867,NA,,,,,,,,,,,,205.6355591
274,274,277,8,Unexposed,SIEN,Gray,115,106,0,0,0,0,8,46.301077,-84.204656,-1.7,-0.8,-0.7,322.0880127,1400.36499,13,11,877.2854614,771.6539917,1233112.125,1233112.125,175.8999939,-0.007,0.445360988,NA,NA,NA,NA,NA,NA,NA,NA,0.477346867,NA,0.477346867,1.074928403,3.064819813,NA,0.477346867,NA,,,,,,,,,,,,3.748792887
,,,,,,,,65,,0,,0,,46.121086,-84.046225,,,,1686.198975,,,,,,,,,,,,,,,,,,,,,,,45.85055161,,0.274047703,,45.85055161,2805,790,CMU,9/4/2018,2018,1,3,NV,Cly/Slt,30,205.5134125
,,,,,,,,80,,0,,0,,46.120987,-84.046225,,,,1686.198975,,,,,,,,,,,,,,,,,,,,,,,36.09605789,,0.274047703,,36.09605789,2806,790,CMU,9/4/2018,2018,1,4,NV,Cly/Slt,20,185.2718658
,,,,,,,,85,,0,,30,,46.120915,-84.046207,,,,1686.198975,,,,,,,,,,,,,,,,,,,,,,,25.69949913,,0.440771937,,25.69949913,2807,790,CMU,9/4/2018,2018,1,5,NV,Cly/Slt,15,327.5959778
,,,,,,,,110,,1,,0,,46.119696,-84.04579,,,,1961.802002,,,,,,,,,,,,,,,,,,,,,,,2.519386292,,0.154063344,,2.519386292,2808,790,CMU,9/4/2018,2018,1,7,NV,Cly/Slt,100,324.0386047
,,,,,,,,110,,2,,0,,46.119202,-84.045574,,,,2059.376953,,,,,,,,,,,,,,,,,,,,,,,2.489954948,,0.062332526,,2.489954948,2809,790,CMU,9/4/2018,2018,1,8,NV,Cly/Slt,55,279.079895
,,,,,,,,110,,5,,0,,46.118679,-84.0453,,,,2152.524902,,,,,,,,,,,,,,,,,,,,,,,2.4625175,,0.062332526,,2.4625175,2810,790,CMU,9/4/2018,2018,1,9,NV,Pb/Cb/Bld,30,3.811492682
,,,,,,,,95,,6,,0,,46.121332,-84.042734,,,,1912.146973,,,,,,,,,,,,,,,,,,,,,,,2.30641222,,0.045659628,,2.30641222,2811,790,CMU,9/4/2018,2018,2,8,NV,Pb/Cb/Bld,30,3.664498091
,,,,,,,,118,,1,,0,,46.121158,-84.041968,,,,2005.198975,,,,,,,,,,,,,,,,,,,,,,,2.25264883,,0.045659628,,2.25264883,2812,790,CMU,9/4/2018,2018,2,9,NV,Pb/Cb/Bld,10,
,,,,,,,,160,,2,,0,,46.120878,-84.041227,,,,2127.697021,,,,,,,,,,,,,,,,,,,,,,,2.186602354,,0.045659628,,2.186602354,2813,790,CMU,9/4/2018,2018,2,10,NV,Pb/Cb/Bld,20,
,,,,,,,,69,,0,,0,,46.125676,-84.03828,,,,1144.120972,,,,,,,,,,,,,,,,,,,,,,,193.4814606,,0.482047021,,193.4814606,2814,790,CMU,9/4/2018,2018,3,4,NV,Cly/Slt,51,
,,,,,,,,75,,0,,0,,46.125489,-84.0382,,,,1226.642944,,,,,,,,,,,,,,,,,,,,,,,181.0259247,,0.506464839,,181.0259247,2815,790,CMU,9/4/2018,2018,3,5,NV,Cly/Slt,45,
,,,,,,,,120,,0.5,,0,,46.124611,-84.037811,,,,1478.197021,,,,,,,,,,,,,,,,,,,,,,,118.3962479,,0.319334924,,118.3962479,2816,790,CMU,9/4/2018,2018,3,7,NV,Cly/Slt,40,
,,,,,,,,160,,3,,0,,46.123591,-84.037189,,,,1726.430054,,,,,,,,,,,,,,,,,,,,,,,118.3048782,,0.319334924,,118.3048782,2817,790,CMU,9/4/2018,2018,3,9,NV,Cly/Slt,85,
,,,,,,,,165,,3,,0,,46.123193,-84.036798,,,,1859.782959,,,,,,,,,,,,,,,,,,,,,,,118.3048782,,0.319334924,,118.3048782,2818,790,CMU,9/4/2018,2018,3,10,NV,Cly/Slt,96,
,,,,,,,,55,,0,,2,,46.174647,-84.186452,,,,879.1640015,,,,,,,,,,,,,,,,,,,,,,,22.65660667,,2.413301229,,22.65660667,2843,791,CMU,8/15/2018,2018,1,4,NV,Cly/Snd,30,
,,,,,,,,125,,3,,0,,46.175591,-84.186287,,,,1055.645996,,,,,,,,,,,,,,,,,,,,,,,4.809062481,,0.441898465,,4.809062481,2844,791,CMU,8/15/2018,2018,1,7,NV,Cly/Snd,30,
,,,,,,,,163,,12,,0,,46.176315,-84.186256,,,,1231.628052,,,,,,,,,,,,,,,,,,,,,,,4.739248276,,0.441898465,,4.739248276,2845,791,CMU,8/15/2018,2018,1,9,NV,Cly/Slt,30,
,,,,,,,,163,,15,,0,,46.176643,-84.186139,,,,1408.116943,,,,,,,,,,,,,,,,,,,,,,,4.699580669,,0.441898465,,4.699580669,2846,791,CMU,8/15/2018,2018,1,10,NV,Cly/Slt,30,
,,,,,,,,45,,0,,0,,46.173801,-84.185374,,,,878.9119873,,,,,,,,,,,,,,,,,,,,,,,4.971309185,,0.441898465,,4.971309185,2847,791,CMU,8/14/2018,2018,2,3,NV,Sand,45,
,,,,,,,,59,,0.5,,0,,46.17399,-84.185361,,,,927.28302,,,,,,,,,,,,,,,,,,,,,,,4.947064877,,0.298792571,,4.947064877,2848,791,CMU,8/14/2018,2018,2,4,NV,Sand,71,
,,,,,,,,78,,0.5,,0,,46.174572,-84.185306,,,,1012.43103,,,,,,,,,,,,,,,,,,,,,,,4.886679173,,0.181803733,,4.886679173,2849,791,CMU,8/14/2018,2018,2,6,NV,Cly/Slt,42,
,,,,,,,,95,,1,,0,,46.175142,-84.185284,,,,1073.430054,,,,,,,,,,,,,,,,,,,,,,,4.826629162,,0.181803733,,4.826629162,2850,791,CMU,8/14/2018,2018,2,9,NV,Sand,37,
,,,,,,,,10,,0,,10,,46.173655,-84.158658,,,,1073.430054,,,,,,,,,,,,,,,,,,,,,,,92.60186768,,0.734783173,,92.60186768,2851,791,CMU,8/15/2018,2018,3,1,V,Sand,10,
,,,,,,,,15,,0,,10,,46.173788,-84.158776,,,,1270.000977,,,,,,,,,,,,,,,,,,,,,,,77.34571838,,0.531225979,,77.34571838,2852,791,CMU,8/15/2018,2018,3,2,V,Sand,70,
,,,,,,,,30,,0,,20,,46.173922,-84.158879,,,,1270.000977,,,,,,,,,,,,,,,,,,,,,,,64.79317474,,0.531225979,,64.79317474,2853,791,CMU,8/15/2018,2018,3,3,NV,Sand,100,
,,,,,,,,35,,0,,3,,46.174046,-84.159003,,,,1271.71106,,,,,,,,,,,,,,,,,,,,,,,52.23638916,,0.314018309,,52.23638916,2854,791,CMU,8/15/2018,2018,3,4,NV,Sand,25,
,,,,,,,,60,,0,,0,,46.174393,-84.159335,,,,1513.234009,,,,,,,,,,,,,,,,,,,,,,,21.37192726,,0.314018309,,21.37192726,2855,791,CMU,8/15/2018,2018,3,6,V,Sand,15,
,,,,,,,,80,,2,,0,,46.174639,-84.159499,,,,1584.23999,,,,,,,,,,,,,,,,,,,,,,,11.35616493,,0.314018309,,11.35616493,2856,791,CMU,8/15/2018,2018,3,8,NV,Sand,15,
,,,,,,,,100,,15,,0,,46.174736,-84.159577,,,,1628.072998,,,,,,,,,,,,,,,,,,,,,,,3.601826429,,0.314018309,,3.601826429,2857,791,CMU,8/15/2018,2018,3,9,NV,Sand,20,
,,,,,,,,85,,11,,0,,46.174862,-84.159713,,,,1628.072998,,,,,,,,,,,,,,,,,,,,,,,3.5960145,,0.314018309,,3.5960145,2858,791,CMU,8/15/2018,2018,3,10,NV,Sand,35,
,,,,,,,,20,,0,,25,,46.206295,-84.253286,,,,1205.338989,,,,,,,,,,,,,,,,,,,,,,,42.13243103,,0.095365629,,42.13243103,2954,792,CMU,8/8/2018,2018,1,4,V,Sand,72,2.732112408
,,,,,,,,20,,0,,20,,46.206201,-84.253243,,,,1205.338989,,,,,,,,,,,,,,,,,,,,,,,44.18440628,,0.095365629,,44.18440628,2955,792,CMU,8/8/2018,2018,1,5,V,Sand,30,2.688254595
,,,,,,,,37,,0,,65,,46.205624,-84.252811,,,,1205.338989,,,,,,,,,,,,,,,,,,,,,,,23.00037956,,0.366379023,,23.00037956,2956,792,CMU,8/8/2018,2018,1,6,NV,Sand,26,2.688254595
,,,,,,,,38,,0,,60,,46.205128,-84.252443,,,,1205.338989,,,,,,,,,,,,,,,,,,,,,,,7.884211063,,0.533389211,,7.884211063,2957,792,CMU,8/8/2018,2018,1,7,NV,Sand,62,2.688254595
,,,,,,,,55,,0,,0,,46.204584,-84.252264,,,,1544.668945,,,,,,,,,,,,,,,,,,,,,,,7.242371559,,0.469338745,,7.242371559,2958,792,CMU,8/8/2018,2018,1,8,NV,Sand,50,2.688254595
,,,,,,,,80,,0,,6,,46.204107,-84.251873,,,,1788.225952,,,,,,,,,,,,,,,,,,,,,,,6.743851185,,0.355141759,,6.743851185,2959,792,CMU,8/8/2018,2018,1,9,NV,Sand,115,2.688254595
,,,,,,,,103,,0,,6,,46.20365,-84.251493,,,,1816.348999,,,,,,,,,,,,,,,,,,,,,,,6.735391617,,0.368952215,,6.735391617,2960,792,CMU,8/8/2018,2018,1,10,NV,Sand,105,2.688254595
,,,,,,,,10,,0,,0,,46.218966,-84.251509,,,,1816.348999,,,,,,,,,,,,,,,,,,,,,,,1719.088623,,0.368952215,,1719.088623,2961,792,CMU,8/8/2018,2018,2,2,V,Sand,30,2.688254595
,,,,,,,,25,,0,,2,,46.218286,-84.250196,,,,459.2539978,,,,,,,,,,,,,,,,,,,,,,,10.08409691,,0.368952215,,10.08409691,2962,792,CMU,8/8/2018,2018,2,3,NV,Sand,60,2.688254595
,,,,,,,,55,,0,,6,,46.217631,-84.248858,,,,629.09198,,,,,,,,,,,,,,,,,,,,,,,18.45859909,,0.368952215,,18.45859909,2963,792,CMU,8/8/2018,2018,2,4,NV,Sand,40,3.455062389
,,,,,,,,55,,0,,8,,46.216932,-84.247541,,,,867.5180054,,,,,,,,,,,,,,,,,,,,,,,14.81330776,,0.368952215,,14.81330776,2964,792,CMU,8/8/2018,2018,2,5,NV,Sand,20,3.712611198
,,,,,,,,80,,0,,45,,46.215949,-84.245935,,,,1082.759033,,,,,,,,,,,,,,,,,,,,,,,5.793101311,,0.368952215,,5.793101311,2965,792,CMU,8/8/2018,2018,2,6,NV,Sand,40,3.58448267
,,,,,,,,74,,0,,60,,46.215919,-84.245471,,,,1079.724976,,,,,,,,,,,,,,,,,,,,,,,5.755596161,,0.368952215,,5.755596161,2966,792,CMU,8/8/2018,2018,2,7,NV,Sand,55,3.536399126
,,,,,,,,45,,0,,50,,46.215812,-84.245029,,,,1107.771973,,,,,,,,,,,,,,,,,,,,,,,5.720069408,,0.635282755,,5.720069408,2967,792,CMU,8/8/2018,2018,2,8,NV,Or/Sa,100,3.796391249
,,,,,,,,95,,0,,0,,46.215744,-84.244582,,,,1101.186035,,,,,,,,,,,,,,,,,,,,,,,5.685201645,,0.66468358,,5.685201645,2968,792,CMU,8/8/2018,2018,2,9,NV,Sand,100,3.697738409
,,,,,,,,85,,0,,10,,46.215472,-84.244171,,,,1175.677002,,,,,,,,,,,,,,,,,,,,,,,5.684905052,,0.192237318,,5.684905052,2969,792,CMU,8/8/2018,2018,2,10,NV,Or/Sa,140,3.660768509
,,,,,,,,59,,0,,2,,46.217692,-84.242278,,,,1157.891968,,,,,,,,,,,,,,,,,,,,,,,71.56391907,,0.309791923,,71.56391907,2970,792,CMU,8/9/2018,2018,3,1,V,Cly/Slt,32,
,,,,,,,,54,,0,,1,,46.217518,-84.242411,,,,1137.822998,,,,,,,,,,,,,,,,,,,,,,,84.12070465,,0.217107147,,84.12070465,2971,792,CMU,8/9/2018,2018,3,2,NV,Cly/Slt,43,
,,,,,,,,60,,0,,2,,46.217174,-84.242618,,,,1113.156982,,,,,,,,,,,,,,,,,,,,,,,66.69695282,,0.180925339,,66.69695282,2972,792,CMU,8/9/2018,2018,3,4,NV,Cly/Snd,30,
,,,,,,,,57,,0,,5,,46.217007,-84.242747,,,,1060.46106,,,,,,,,,,,,,,,,,,,,,,,43.34815216,,0.15624319,,43.34815216,2973,792,CMU,8/9/2018,2018,3,5,NV,Cly/Snd,11,
,,,,,,,,74,,0,,10,,46.216769,-84.242933,,,,1030.899048,,,,,,,,,,,,,,,,,,,,,,,17.08120155,,0.13842167,,17.08120155,2974,792,CMU,8/9/2018,2018,3,6,NV,Cly/Snd,15,
,,,,,,,,62,,0,,22,,46.216708,-84.242955,,,,1030.899048,,,,,,,,,,,,,,,,,,,,,,,5.571195126,,0.13842167,,5.571195126,2975,792,CMU,8/9/2018,2018,3,7,NV,Cly/Snd,20,
,,,,,,,,60,,0,,17,,46.216644,-84.242953,,,,1030.899048,,,,,,,,,,,,,,,,,,,,,,,7.755408764,,0.13842167,,7.755408764,2976,792,CMU,8/9/2018,2018,3,8,NV,Cly/Slt,40,
,,,,,,,,75,,0,,35,,46.216583,-84.242981,,,,1030.899048,,,,,,,,,,,,,,,,,,,,,,,5.565401554,,0.229645878,,5.565401554,2977,792,CMU,8/9/2018,2018,3,9,NV,Cly/Slt,57,
,,,,,,,,71,,0,,40,,46.216521,-84.242999,,,,1030.899048,,,,,,,,,,,,,,,,,,,,,,,5.565401554,,0.229645878,,5.565401554,2978,792,CMU,8/9/2018,2018,3,10,NV,Cly/Slt,52,
,,,,,,,,83,,0,,0,,46.218081,-84.246581,,,,1030.899048,,,,,,,,,,,,,,,,,,,,,,,58.10149002,,0.229645878,,58.10149002,2979,792,CMU,8/14/2020,2020,1,5,NV,Cly/Slt,15,
,,,,,,,,92,,0,,45,,46.21718,-84.245208,,,,961.223999,,,,,,,,,,,,,,,,,,,,,,,6.778100967,,0.229645878,,6.778100967,2980,792,CMU,8/14/2020,2020,1,6,V,Cly/Slt,6,
,,,,,,,,97,,0,,50,,46.217107,-84.245053,,,,961.223999,,,,,,,,,,,,,,,,,,,,,,,6.606418133,,0.229645878,,6.606418133,2981,792,CMU,8/14/2020,2020,1,7,V,Cly/Slt,22,
,,,,,,,,100,,0,,5,,46.217035,-84.244905,,,,969.4810181,,,,,,,,,,,,,,,,,,,,,,,6.506112576,,0.229645878,,6.506112576,2982,792,CMU,8/14/2020,2020,1,8,V,Cly/Slt,8,
,,,,,,,,100,,0,,45,,46.21696,-84.24478,,,,969.4810181,,,,,,,,,,,,,,,,,,,,,,,6.328533173,,0.229645878,,6.328533173,2983,792,CMU,8/14/2020,2020,1,9,V,Cly/Slt,5,
,,,,,,,,103,,0,,60,,46.21688,-84.244639,,,,1025.078979,,,,,,,,,,,,,,,,,,,,,,,6.218894005,,0.229645878,,6.218894005,2984,792,CMU,8/14/2020,2020,1,10,V,Cly/Slt,5,
,,,,,,,,58,,0,,0,,46.218801,-84.238732,,,,1025.078979,,,,,,,,,,,,,,,,,,,,,,,64.03525543,,0.172303721,,64.03525543,2985,792,CMU,8/4/2020,2020,2,3,V,Cly/Slt,22,
,,,,,,,,95,,0,,3,,46.218405,-84.238749,,,,727.5620117,,,,,,,,,,,,,,,,,,,,,,,44.2131958,,0.286613613,,44.2131958,2986,792,CMU,8/4/2020,2020,2,5,NV,Cly/Slt,25,
,,,,,,,,100,,0,,20,,46.217732,-84.238722,,,,1350.590942,,,,,,,,,,,,,,,,,,,,,,,43.49533081,,0.151398882,,43.49533081,2987,792,CMU,8/4/2020,2020,2,7,NV,Cly/Slt,15,
,,,,,,,,97,,0,,60,,46.217536,-84.238774,,,,1350.590942,,,,,,,,,,,,,,,,,,,,,,,43.38101578,,0.077588923,,43.38101578,2988,792,CMU,8/4/2020,2020,2,8,V,Cly/Slt,20,
,,,,,,,,108,,0,,65,,46.217345,-84.238703,,,,1333.126953,,,,,,,,,,,,,,,,,,,,,,,54.71754456,,0.077588923,,54.71754456,2989,792,CMU,8/4/2020,2020,2,9,V,Cly/Slt,20,
,,,,,,,,99,,0,,50,,46.217128,-84.238672,,,,1370.51001,,,,,,,,,,,,,,,,,,,,,,,37.8444519,,0.257502854,,37.8444519,2990,792,CMU,8/4/2020,2020,2,10,V,Cly/Slt,10,
,,,,,,,,56,,0,,0,,46.206806,-84.253783,,,,1370.51001,,,,,,,,,,,,,,,,,,,,,,,37.66366577,,0.257502854,,37.66366577,2991,792,CMU,8/3/2020,2020,3,1,NV,Cly/Slt,14,
,,,,,,,,55,,0,,0,,46.206713,-84.253699,,,,1370.51001,,,,,,,,,,,,,,,,,,,,,,,30.03855896,,0.257502854,,30.03855896,2992,792,CMU,8/3/2020,2020,3,2,NV,Cly/Slt,17,
,,,,,,,,68,,0,,0,,46.206606,-84.253629,,,,1370.51001,,,,,,,,,,,,,,,,,,,,,,,34.77669907,,0.257502854,,34.77669907,2993,792,CMU,8/3/2020,2020,3,3,NV,Cly/Slt,10,
,,,,,,,,70,,0,,0,,46.206528,-84.253534,,,,1370.51001,,,,,,,,,,,,,,,,,,,,,,,28.37947464,,0.257502854,,28.37947464,2994,792,CMU,8/3/2020,2020,3,4,NV,Cly/Slt,15,
,,,,,,,,61,,0,,0,,46.206458,-84.253432,,,,1370.51001,,,,,,,,,,,,,,,,,,,,,,,37.89616013,,0.257502854,,37.89616013,2995,792,CMU,8/3/2020,2020,3,5,NV,Cly/Slt,10,
,,,,,,,,77,,0,,95,,46.205935,-84.252741,,,,1370.51001,,,,,,,,,,,,,,,,,,,,,,,38.16811371,,0.220432416,,38.16811371,2996,792,CMU,8/3/2020,2020,3,6,NV,Cly/Slt,30,
,,,,,,,,92,,0,,75,,46.205396,-84.252424,,,,1370.51001,,,,,,,,,,,,,,,,,,,,,,,8.12633419,,0.046456959,,8.12633419,2997,792,CMU,8/3/2020,2020,3,7,NV,Cly/Slt,4,
,,,,,,,,129,,0,,35,,46.204441,-84.251098,,,,1773.329956,,,,,,,,,,,,,,,,,,,,,,,6.683511734,,0.177817985,,6.683511734,2998,792,CMU,8/3/2020,2020,3,9,NV,Cly/Slt,15,
,,,,,,,,165,,0.5,,40,,46.204103,-84.250319,,,,1916.840942,,,,,,,,,,,,,,,,,,,,,,,6.636868,,0.338764995,,6.636868,2999,792,CMU,8/3/2020,2020,3,10,NV,Cly/Slt,20,
,,,,,,,,30,,0,,50,,46.213473,-84.23743,,,,1763.350952,,,,,,,,,,,,,,,,,,,,,,,16.01456451,,0.268554538,,16.01456451,3042,793,CMU,8/9/2018,2018,1,6,NV,Cly/Slt,40,1370.01123
,,,,,,,,52,,0,,42,,46.213839,-84.237433,,,,1086.171997,,,,,,,,,,,,,,,,,,,,,,,6.230195522,,0.442209154,,6.230195522,3043,793,CMU,8/9/2018,2018,1,7,NV,Cly/Slt,58,
,,,,,,,,65,,0,,32,,46.214198,-84.237341,,,,1212.824951,,,,,,,,,,,,,,,,,,,,,,,6.056749821,,0.221414849,,6.056749821,3044,793,CMU,8/9/2018,2018,1,8,NV,Cly/Slt,65,
,,,,,,,,70,,0,,45,,46.214555,-84.237468,,,,1258.985962,,,,,,,,,,,,,,,,,,,,,,,27.31450653,,0.059752293,,27.31450653,3045,793,CMU,8/9/2018,2018,1,9,NV,Cly/Slt,100,
,,,,,,,,80,,0,,65,,46.214872,-84.237727,,,,1307.607056,,,,,,,,,,,,,,,,,,,,,,,5.248225212,,0.067115374,,5.248225212,3046,793,CMU,8/9/2018,2018,1,10,NV,Cly/Slt,150,
,,,,,,,,30,,0,,0,,46.211939,-84.241914,,,,1555.563965,,,,,,,,,,,,,,,,,,,,,,,8.738249779,,0.771659136,,8.738249779,3047,793,CMU,8/8/2018,2018,2,6,NV,Sand,10,
,,,,,,,,40,,1,,0,,46.211925,-84.241879,,,,1555.563965,,,,,,,,,,,,,,,,,,,,,,,8.724915504,,0.771659136,,8.724915504,3048,793,CMU,8/8/2018,2018,2,7,NV,Sand,2,
,,,,,,,,50,,10,,40,,46.211913,-84.241848,,,,1555.563965,,,,,,,,,,,,,,,,,,,,,,,8.724915504,,0.771659136,,8.724915504,3049,793,CMU,8/8/2018,2018,2,8,NV,Sand,4,
,,,,,,,,60,,0,,45,,46.211891,-84.241827,,,,1555.563965,,,,,,,,,,,,,,,,,,,,,,,8.724915504,,1.59879148,,8.724915504,3050,793,CMU,8/8/2018,2018,2,9,NV,Pb/Cb/Bld,30,
,,,,,,,,68,,0,,35,,46.211882,-84.241816,,,,1555.563965,,,,,,,,,,,,,,,,,,,,,,,8.724915504,,1.59879148,,8.724915504,3051,793,CMU,8/8/2018,2018,2,10,NV,Sand,30,
,,,,,,,,120,,2,,0,,46.211683,-84.241574,,,,1710.72998,,,,,,,,,,,,,,,,,,,,,,,5.773967743,,1.59879148,,5.773967743,3052,793,CMU,8/8/2018,2018,2,13,NV,Sand,40,
,,,,,,,,65,,1,,0,,46.212803,-84.237511,,,,1461.640015,,,,,,,,,,,,,,,,,,,,,,,36.96126556,,0.397426069,,36.96126556,3053,793,CMU,8/8/2018,2018,3,1,NV,Sand,5,
,,,,,,,,65,,0,,0,,46.212809,-84.237489,,,,1461.640015,,,,,,,,,,,,,,,,,,,,,,,36.96126556,,0.491389841,,36.96126556,3054,793,CMU,8/8/2018,2018,3,2,NV,Sand,8,
,,,,,,,,68,,0,,0,,46.21279,-84.237417,,,,1461.640015,,,,,,,,,,,,,,,,,,,,,,,25.27957344,,0.491389841,,25.27957344,3055,793,CMU,8/8/2018,2018,3,3,NV,Sand,12,
,,,,,,,,87,,1,,0,,46.212551,-84.236988,,,,1679.959961,,,,,,,,,,,,,,,,,,,,,,,5.42784214,,0.558438897,,5.42784214,3056,793,CMU,8/8/2018,2018,3,14,NV,Sand,10,
,,,,,,,,124,,0.5,,0,,46.219782,-84.209795,,,,2013.571045,,,,,,,,,,,,,,,,,,,,,,,3.028179884,,0.558438897,,3.028179884,3057,795,CMU,8/29/2019,2019,1,10,NV,Sand,0,
,,,,,,,,62,,0,,0,,46.221732,-84.204833,,,,2013.571045,,,,,,,,,,,,,,,,,,,,,,,64.81034851,,0.589604974,,64.81034851,3058,795,CMU,8/29/2019,2019,2,2,NV,Or/Sa,18,
,,,,,,,,69,,0,,0,,46.221768,-84.204868,,,,2013.571045,,,,,,,,,,,,,,,,,,,,,,,64.81034851,,0.589604974,,64.81034851,3059,795,CMU,8/29/2019,2019,2,3,NV,Or/Sa,11,
,,,,,,,,66,,0,,0,,46.22179,-84.2049,,,,2013.571045,,,,,,,,,,,,,,,,,,,,,,,55.88091278,,0.589604974,,55.88091278,3060,795,CMU,8/29/2019,2019,2,4,NV,Or/Sa,14,
,,,,,,,,81,,0,,0,,46.221816,-84.204962,,,,2013.571045,,,,,,,,,,,,,,,,,,,,,,,47.05236816,,0.589604974,,47.05236816,3061,795,CMU,8/29/2019,2019,2,5,NV,Or/Sa,9,
,,,,,,,,103,,0,,0,,46.222369,-84.20563,,,,1624.984009,,,,,,,,,,,,,,,,,,,,,,,2.603610277,,0.086084023,,2.603610277,3062,795,CMU,8/29/2019,2019,2,8,NV,Sand,3,
,,,,,,,,110,,2,,0,,46.219927,-84.203598,,,,2042.989014,,,,,,,,,,,,,,,,,,,,,,,2.559880257,,0.450032294,,2.559880257,3063,795,CMU,8/29/2019,2019,3,6,NV,Sand,0,
,,,,,,,,130,,3,,0,,46.219956,-84.203447,,,,2042.989014,,,,,,,,,,,,,,,,,,,,,,,2.542696714,,0.37335971,,2.542696714,3064,795,CMU,8/29/2019,2019,3,9,NV,Sand,0,
,,,,,,,,120,,1,,0,,46.219971,-84.203389,,,,2244.344971,,,,,,,,,,,,,,,,,,,,,,,2.542696714,,0.37335971,,2.542696714,3065,795,CMU,8/29/2019,2019,3,10,NV,Sand,0,
